Content;Label
Utk pelayanan dokter is the best, suster ok..satpam yg kurang berkenan, sy sendiri diruang perawatan krn anak sy pulang lalu teman sy suru sy dtg utk jaga sampe malam sampe anak sy dtg, dan br 10menit kawan sy sampe ruang perawatan didatangin satpam...dan diminta kluar ruangan, bukankah secara sop yg jaga bs melakukan antigen diluar dan tanpa bertanya lg satpam tsb apakah kawan sy ada bukti antigennya? jujur sy merasa hal ini sesuatu yg tdk menyenangkan, mhn dibrief kembali satpam atau stafnya.;Positif
Pelayanan yang sangat baik dan ramah. Sangat membantu kebutuhan masyarakat/pasien;Positif
Antrian setelah pemeriksaan (kasir) lama banget. Nunggu sampai 40 menitan hanya untuk bayar aja....jelek;Negatif
Good;Positif
Sipp!! Pelayanan Nya;Positif
Test dulu kita;Positif
Pelayanannya sangat baik & profesional . .;Positif
Sangat bagus, cuma yg dulu ngantrenya cukup lama krn banyak pasien.;Positif
Terimakasih sangat membantu;Positif
Mantap;Positif
siloam selalu dihatii;Positif
Pelayanan yg memuaskan;Positif
Mantap;Positif
Mantabs.;Positif
Pelayanan memuadkan, khusus pasien rawat jalan, hanya perlu penambahan dokter, spy pasien tdk antri lama .;Positif
Pelayanan baik. Perawat ramah dan sigap;Positif
Mantap aplikasinya, cepat pelayanan., #Ewako #ForzaRoma;Positif
perlu pemberitahuan jika ada upgrade;Negatif
Ok;Positif
Oke;Positif
Mantul banget;Positif
Sangat memuaskan;Positif
Pelayanan rumah sakit siloam sangat memuaskan;Positif
"Pelayanan masyarakat yang sangat membantu ""bagus""";Positif
Aplikasi nya sangat membantu sehingga saya dapat memantau perkembangan kesehatan saya dengan melihat rekam medis saya di siloam.sukses terus siloam dan terus tebarkan kasih;Positif
Baru saya download tp ga bisa d buka tulisan nya server tidak tersedia jadi gmn mau daftar klo bgtu.....;Negatif
Pengobatan sudah selesai kenapa gak di rujuk balik onlen nya kemarin saya di kasih nya rujukan manual;Negatif
Pelayanan lambat;Negatif
good reservasition;Positif
Good, tarif kamar rawat inapnya bersahabat apalagi kalo pake Zoha dari asuransi zurich;Positif
Bagus;Positif
Bagus;Positif
Pelayanan tim medis memuaskan;Positif
Pelayanan memuaskan.;Positif
Pelayanan Profesional;Positif
Over all baik ramah sigap;Positif
Aplikasi sangat sangat sangat buruk. Respon WA sangat sangat sangat lambat. Membuang2 waktu, saya chat wa pusat, dioper ke wa daerah. Saya chat wa daerah, respon sangat sangat lama. Aplikasi lambat dan jam tidak sesuai. Sangat memuakkan dan membuang2 waktu;Negatif
Luar biasa;Positif
Memudahkan untuk appointment;Positif
Gak komplit;Negatif
Saya tertarik dengan ini;Positif
Sangat membantu saat mau ke dokter langganan;Positif
Sangat baik,,,;Positif
Ko tdk bsa daftar/log in ya? Mohon d arahkan..;Negatif
Sangat baik;Positif
jelek;Negatif
Aplikasi buruk, update hasil lab dan radiologi d update pas aplikasi pertama kali d instal. Setelah itu tdk ada update lagi.;Negatif
baguss;Positif
Pelayanan baik;Positif
pelayanan bagus;Positif
Oke support for my job;Positif
sangat membantu;Positif
Pengalaman dri kuret sampe lahiran trus anak dirawat sakit. Aku pke bpjs dlayani sepenuh hati. Cmn pas anak di rawat rada kecewa krn suster suntik anakku sampe 6x krn gk bisa ambil darah. Haduh sedih deh. Masih 1thn anakku Klau bisa jgn dipaksa hri itu jga kasian anaknya udh nangis sampe kejer lemes. Untuk perawat dokter ramah semua ya. Tolong di kasih brefing dlu utk perawat sebaik nya bagaimana.;Negatif
Aplikasi nya bagus dan mudah di pahami;Positif
Pelayanan Rumah Sakit Siloam dengan fsilitas dan perawatan yang baik sehingga pasien sangat betah berobat;Positif
Smua sangat ramah, tanggap, cepat, sabar dan dengan hati dlm melayani pasiennya.;Positif
Semoga segera men jadi super app;Positif
Terdekat dan terbaik dalam segala hal;Positif
keren �po���🥦🥝🥑🥤;Positif
Selama lebih dr satu tahun saya melakukan Covid test periodik 2 Minggu sekali, makin banyak peningkatan pelayanan yg saya rasakan, semoga kedepannya makin lebih baik lagi;Positif
Pelayanan sangat memuaskan;Positif
Sangat sangat membantu pasien, bisa cek riwayat kesehatan juga di portal pasien. Kalo cek lab atau swab hasilny langsung muncul di aplikasi. Keren dah 👍;Positif
Sangat puas dengan pelayanan;Positif
Setelah di download malah tidak bisa daftar server tidak tersedia padahal kuota juga ada;Negatif
Tempatnya nyaman, tenaga medisnya sangat sopan, ramah dan helpfull. Dokternya juga baik dan mengedukasi.;Positif
Terimakasih Siloam saya sering berobat diberikan pelayan yg baik ramah dan nyaman.;Positif
Pelayanannya sangat luar biasa walaupun BPJS...the best;Positif
Bagus;Positif
Perlu sertifikat perlindungan data pribadi pengguna, untuk menghindari penyalahgunaan data;Negatif
Mantab;Positif
oke banget;Positif
Luar biasa pelayanan berkualitas;Positif
Mudah dan cepat;Positif
Aplikasi sanggat membatu masyarakat tentunya MK;Positif
Ga guna bikin repot;Negatif
RS. Siloam Kupang, petugas antigen dan satpam ga guna, kerja di warung aja kalau ga bisa melayani pasien;Negatif
kenapa jadi update2 terus y? padahal trakhir 14 apr kemaren.;Negatif
Bagus Dan cepat.sangat membantu;Positif
top;Positif
Pelayanan nya bagus;Positif
Baik bagus dan nyaman;Positif
Duh kenapa ga bisa bisa ya install aplikasinya;Negatif
Sangat membantu mengetahui dktr praktek atw tidak;Positif
Bintang 2 dl, apkikasi bagus sudah ada tanggapan dr RS ( tlpn dan SMS ) tetapi tdk ada nomor antrian, jadi tetap dpt nomor antrian sesuai jam kehadiran di RS. Msh kalah sama yg tdk pakai aplikasi dan dtg lebih dl.;Negatif
Cepat pelayanannya, penjelasan dokter sangat memuaskan;Positif
The best;Positif
Apakah benar hanya khusus pasien umum saja yang dapat menggunakan aplikasi ini untuk janji temu dokter? Sudah 2x menggunakan aplikasi ini dengan BPJS selalu berhasil dan sangat terbantu, saat kontrol yg ke 3x nya sengaja datang di jam yg sesuai tapi ternyata aplikasi ini tidak dapat digunakan untuk peserta BPJS, dan harus ambil antrian lagi dari awal. Mohon pencerahannya;Negatif
Suka nga suka, semua harus mengikuti perkembangan teknologi.;Negatif
Oke;Positif
Apkikasi bagus Dan membantu;Positif
Untuk aplikasi saya bingung sih soalnya kok nomor saya yg terdaftar akun org lain, pas akun saya kok nomor yg terdaftar gak diketahui, tapi layanan RSnya masih yg terbaik, hanya APLIKASInya saja yg harus diperbaiki lagi ❤;Negatif
mantap dah..;Positif
"Baru bikin akun aja susah bener, otp ke nomer ditunggu ga masuk"", via miss call gagal padahal nomer angka yg diinput sesuai gatau lagi deh";Negatif
Ok;Positif
Sangat membantu;Positif
Terbaik 👍🙏😇;Positif
Pelayanan baik;Positif
Manfaat mantab;Positif
Ramah tamah dan pelayanannya bagus;Positif
Sangat membantu, proses pendaftaran lebih cepat;Positif
Mantappppp;Positif
Semuanya pelayanan nya baik dn bagus ( bag pendaftaran, dokter, perawat di poli, dokter dn perawat di rawat inap, fisioterapi,bag laboratorium, cleaning servis, satpam dll semuanya baik dan ramah2, terimakasih RS Siloam Sriwijaya, sukses selalu Aamiin;Positif
Sangat membantuuuui;Positif
Alhamdulillah sangat membantu;Positif
Good;Positif
Sya di Pangkal Pinang, aplikasi ini sgt membantu, bhkan nursenya ramah sampai nelp berkali2 memastikan sya hadir tepat wkt, pas di pendaftaran ulangpun gk trlalu lama;Positif
Aplikasi, mudah dan bagus..;Positif
Bagus;Positif
Overall good;Positif
Oke;Positif
Bagus;Positif
Baik;Positif
Lebih gampang dan bagus, ada aplikasi;Positif
oke;Positif
Oke;Positif
Bgus;Positif
Sangat membantu dalam informasi;Positif
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍;Positif
Sangat Melayani dalam informasinya kepada pasien..serta masih tetap Ramah;Positif
Sangat membantu aplikasinya;Positif
Jadwal di aplikasi berbeda dengan di RS. Lokaso RS Siloam Bekasi Timur.;Negatif
Sama sekali tidak membantu, sampai RS di suru menunggu 15menit dan di kasih kabar dokter yg Bersangkutan tidak praktik, jelas di aplikasi ada jadwal, sangat mengecewakan, semoga bisa lebih baik antara pihak RS dan jadwal di aplikasi;Negatif
Mantap;Positif
Aplikasi ini sangat tidak membantu. Mau buat janji dokter aja susah. Disuruh telp giliran telp dokter tidak ada. Pdahal minggu lalu baru ketemu dokter nya. Ini disuruh kontrol dokter nya.;Negatif
Aplikasi bagus, Pelayanan RS yang kurang bagus.;Positif
Numpang review tapi ini khusus untuk RSU Siloam. Saya 2 kali jadi korban malesnya petugas RSU Siloam dalam menyampailan informasi. Hari ini jadwal orang tua saya ambil sample lap untuk keperluan tindakan doppler, dari dokter sampai perawat tidak info jika harus puasa dahulu sebelum ke Lab. Tapi hari ini nyatanya orang tua saya di tolak oleh petugas Lab karena tidak puasa. Maaf...maaf saya juga kerja di salah satu rumah sakit swasta Tangerang dan saya tau SOP petugas rumah sakit seperti apa.;Negatif
Top;Positif
Sangat membantu untuk buat janji temu dokter yg akan dikunjungi, dan mudah dalam penggunaan Aplikasinya;Positif
Pelayanan nya sangat Baik. Pertahankan Sopan dan santun, tegur sapa Dan selalu membantu pasien dalam kesulitan . Semoga Rs. Siloam menjadi Rumah sakit yang terbaik.;Positif
Dokternya cukup ramah dan mengedepankan senyum sapa salam;Positif
Good;Positif
Pelayanannya baik dan sopan sekali;Positif
Menolong orang;Positif
Pelayanan di Rumah Sakit Siloam dari dulu memuaskan.;Positif
Memudahkan temu janji dokter;Positif
Good;Positif
APLIKASI sangat tidak membantu dan tidak memuaskan, Kecewa Sudah daftar sebelumnya, bahkan ada reminder jadwal juga dr aplikasi, sms, Tidak ada pemberitahuan kalau dokter anaknya tidak praktek, sudah sampai RS harus balik lagi.;Negatif
Very Good Aplication;Positif
Bisa lebih mudah melihat jdwal dokter dan reservasi;Positif
Pelayanan rs yang sangat baik dan aplikasi mysiloam sangat membantu;Positif
Top;Positif
Bagus;Positif
lebih cepet tau hasil lab;Positif
Cek hasil lab sangat mudah dan cepat. Thanks Siloam!;Positif
Bagus;Positif
aplikasi yg sangat membantu;Positif
Mudah mengatur jadwal konsultasi 🥰;Positif
Mantap;Positif
Aplikasi yg bermanfaat sekalii;Positif
Jhamkoo Harmoko yinni;Positif
Respon cepat dan penjelasannya di jelaskan dengan jelas dan dapat di pahami ,pertanyaan bnyk pun di jawab juga ,,, tapi cuman yg dokter umum yg gratis ,, semoga kedepannya semua dokter gratis supaya bisa bertanya keluhan lewat hp . Terimakasih;Positif
Sukses Terus YesDok 💞;Positif
Awal tahu tentang app ini dari Ytb alhirnya nyobain gara² penasaran. Ternyata memuaskan karna dokternya ramah² dan sopan semuanya. Ditambah lagi semua catatan dokter dan rekaman percakapan setelah konsul selalu tersimpan di app yesdok, jadi ga perlu catat manual. Semenjak pakai app ini ilmu sy mengenai kesehatan bertambah dan nga pernah ragu untuk konsultasi ke dokter di yesdok 👍🏻 Terimakasihh;Positif
Aplikasi ini sangat membantu kita di tengah kesulitan melawan corona;Positif
Bagus bgt, menjawab smua problem bisa terselesaikan Sangat bagus untuk konsultasi kesehatan keluarga, makasih banyak YesDok dan dokternya;Positif
Ok banget.chat dengan dokter langsung di balas,ramah pula.dokter nya ramah dan 24 jam mantap ini apk makasih banyak YesDok .;Positif
Sangat memuaskan dan dokternya sangat ramah dan baik sekali penjelasan nya sangat mudah di mengerti bagi orang awam, makasih banyak YesDok;Positif
Terima kasih dokter YesDok, aplikasi ini sangat ada aplikasi ini saya bisa lebih tepat mencari obat di apotik sesuai dengan resep;Positif
Trimakasih atas layanan gratis ny.. Saran saya tolong ditambahkan bentuk pembayaran lainnya jika ingin chat dokter spesialis terutama lewat via gopay, karena saya pengguna aktif gopay , itu aja sih saran saya yang lain gak ada masalah.;Positif
Bismillah,saya masih pemula pakai aplikasi ini,insyaallah bermanfaat bagi saya dan keluarga,bisa berobat tanpa harus keluar rumah. Baik dan jls utk informasinya makasih banyak YesDok;Positif
Lumayan jelas.sebenarnya krn corona takut ke dokter gigi.sementara minta obat untuk mengurangi rasa sakit. Dokternya fast respon menjawab pertanyaan2 saya dan keterangan yg diberikan bisa dipahami dengan jelas. Thanks ;Positif
Aplikasi yg sangat bermanfaat dan dokternya sangat ramah ,chat says dibalas dengan sangat cepat dan detail ,dan Layanan dokter sangat memuaskan.. Semoga bermanfaat juga bagi masyarakat Indonesia,, aamiin;Positif
Baru kali ini konsultasi via online dengan dokter nya walaupun saya ga tau itu dokter dr rumah sakit mana tp mudah-mudahan resep nya bisa bermanfaat danSangat membantu saya disaat pendemi ini untuk memenuhi kebutuhan obat saya sehingga tidak perlu ke rumah sakit;Positif
Aplikasi Konsultasi kesehatan online seperti YesDok ini Memudahkan untuk konsultasi dengan dokter. Terdapat banyak pilihan dokter spesialis. Harganya terjangkau. Langsung dapat resep obat juga, alhamdulillah..;Positif
aplikasi yg sangat bagus YesDok ini .. memberikan solusi mudah tanpa harus ke dokter lgsg disaat kondisi seperti sekarang. dokternya baik dan ramah. semoga semuanya diberikan kesehatan bagi kita semua;Positif
Aplikasi ini sangat membantu saya, terlebih lagi saat saya punya masalah cepat sekali mendapatkan solusi, terimakasih banyak YesDok dan dokter-dokter yang telah berjasa kepada kami.;Positif
Wah lumayan bagus deh aplikasi ini sangat membantu,tapi kekurangannya tuh jawaban dokternya sedikit lambat, tapi bagus kok app nya dan Kembangkan lagi, saran aja bisa kalo chat dgn dokter sertakan foto keluhannya, untuk penyakit luar;Positif
Dokternya kebanyakkan dokter umum. Dan menjawab pertanyaan dengan tepat. Tapi mohon utk memberi saran obat2 apa lebih detail penjelasannya. Overall puas dgn YesDok karena lumayan murah harga konsultasi nya rate utk konsul dokternya.;Positif
Sehat tanpa ribet itu ya YesDok. Dokternya ramah dan balas keluhan pasien juga cepat. Tapi ada juga yg lambat balas pesannya. Tp ini dokternya sangat memuaskan bagi saya dan juga orang banyak. Mantap pokoknya;Positif
Sukaaa banget,pake ini awalnya karena voucher dri shopee dan ternyata pelayanan nya bagussss,dokter ramah banget apalagi kita di jelasiin detail.Next time bakal pake lagi sih ♥️✨;Positif
Responnya cepet banget, dirumah aja juga bisa sambil menjaga kesehatan karna setiap keluhan masalah kesehatan terjawab.. Sukses selalu buat aplikasi yesdok dan juga Dokter-dokter Indonesia yg telah berjasa bagi kami;Positif
Saya sangat bersyukur punya aplikasi Konsultasi kesehatan seperti ini,benar2 mmbantu saya dalam mencari dan mengetahui sakit/penyakit yg saya alami...terima kasih atas aplikasinya.;Positif
Dapat respon yg cepat terimakasih para dokter semoga karir dokter semakin baik kedepannya dan berguna bagi rakyat indonesia, amin sukses selalu YesDok dan dokter-dokternya, Selamat;Positif
Dulu saya pernah demam ringan, tau kalau demam karena konsul sama aplikasi YesDok ini. Terimakasih ya. Aplikasinya berguna bngt jadi gak terlambat untuk penanganan suatu penyakit.;Positif
Aplikasi kesehatan yg sangat membantu sekali, terutama di kondisi adanya wabah covid seperti sekarang, masih tetap bisa konsultasi dengan dokter2 terpercaya tanpa harus keluar rumah, tentunya dengan biaya yang sangat terjangkau, terima kasih aplikasi YesDok dan dokter- dokter nya;Positif
Terima kasih YesDok , sangat membantu sekali layanan chatting dengan dokter untuk konsultasi , di saat masa pandemi, dan biaya sangat murah , apliksi sangat bagus dan membantu saya dan juga bagi orang banyak.;Positif
pernah demam mendadak , konsultasi ke puskesmas tapi malas,untung ada temen kasih tau ada aplikasi konsultasi kesehatan. keren yesdok;Positif
terimakasih YesDok, memberi kemudahan konsultasi dengan dokter yang respon cepat sekali🤗;Positif
Rekomen disaat pandemi sperti ini, dokternya juga fast respon,Dengan aplikasi ini jd lebih gampang konsul dgn dokter spesialis;Positif
Solusi terbaik disaat Pandemi,, gak harus tatap muka dengan dokter untuk konsultasi kesehatan. Mantap betul Dokternya sangat ramah,, jawab pertanyaan dengan jelas, Terimakasih yesdok;Positif
Sangat membantu dan bermanfaat sekali aplikasi yess dok semua keluhan penyakit bisa ditanyakan. Dokter nya ramah fastrespon juga..Senang bisa menggunakan aplikasi  ☺;Positif
Sangat membantu. Dokter nya ramah fastrespon juga. Semoga tidak hanya salah 1 dokter. Tapi semuanya. Senang menggunakan aplikasi YesDok☺;Positif
Dengan aplikasi YesDok ini jadi memudahkan saya untuk dapat segera mengetahui sakit saya;Positif
Barusan pakai ini aplikasi mantapp kerennn dokternya ramah.... , harga cukup terjangkau kita bisa video call dan jelas.;Positif
Sudah pencet mau konsultasi;Positif
alhamdulillah membantu, terlebih dahulu di tengah pandemi karena saya khawatir jika harus pergi ke rumah sakit;Positif
Banyak yg malas yg mau kerumah sakit dan banyak juga yg takut kerumah sakit, jadi ini adalah solusi bagi orang seperti itu;Positif
Kalo lagi ga sempet ke dokter, bisa manfaatkn aplikasi konsultasi kesehatan online ini;Positif
Bagus sekali aplikasinya sangat membantu saya dalam kesehatan, makasih ;Positif
5 bintang blom cukup rasanya..bintang mksimal saya kasih.. karna sya sgt puas dgn aplikasi ini..trimakasih waktunya ..sehat selalu dok..;Positif
Aplikasi ini bagus banget bisa membantu kita untuk berkonsultasi dengan dokter yang ahli dibidang nya;Positif
Sangat menanti sekali.. Pelayanan nya baik dan dokter nya juga cukup ramah.. Terimakasih  🙏🙏😇;Positif
